id,transactionDate,merchant,transactionAmountinCents,issuerId,userId,transactionStatus
770,"{""$date"":""2023-06-22T01:21:06.000Z""}",Mitsubishi,8952,24,d3b28253-1abd-44a4-b30f-d09279be8f89,APPROVED
771,"{""$date"":""2023-05-24T07:01:06.000Z""}",Pontiac,6592,29,2460b186-6aac-4239-ab45-9ff56feb95cb,SETTLED
772,"{""$date"":""2023-02-24T16:53:30.000Z""}",Chrysler,5082,26,b84e856a-a4a6-4418-aa2a-4a0c41d4649e,SETTLED
773,"{""$date"":""2022-07-23T09:09:14.000Z""}",GMC,7628,17,b3922681-b041-41bd-805c-6b07ec2968f1,APPROVED
774,"{""$date"":""2022-06-15T04:29:31.000Z""}",Chevrolet,5304,2,46113215-6f86-4bd4-9dc5-f83bc481666d,APPROVED
775,"{""$date"":""2023-01-27T03:41:58.000Z""}",Subaru,852,27,2b2e8518-4fb8-45b0-a0da-530cd94380b3,APPROVED
776,"{""$date"":""2023-04-17T02:48:25.000Z""}",BMW,4848,15,518b78ee-36e6-4c1c-b74c-7cc7d547d64c,SETTLED
777,"{""$date"":""2023-03-23T05:36:26.000Z""}",Lexus,3951,29,ffde2c7e-ce49-4a99-a5f3-fc91a843ff53,SETTLED
778,"{""$date"":""2023-03-03T04:27:54.000Z""}",Cadillac,4402,7,2954302f-55d5-4085-8325-4dce026938de,APPROVED
779,"{""$date"":""2022-11-27T01:59:14.000Z""}",Mazda,9327,16,0555b3ef-5f78-41aa-8436-f0400ef647f8,SETTLED
780,"{""$date"":""2022-10-03T06:15:09.000Z""}",Lotus,6886,24,be122034-0068-486a-861b-3d1b413dd1b1,APPROVED
781,"{""$date"":""2022-12-15T05:15:23.000Z""}",Audi,4200,3,f0117e77-2be1-4bf5-901e-d10120af5fda,SETTLED
782,"{""$date"":""2022-06-11T20:43:21.000Z""}",Dodge,3578,10,d1b2acc1-6f70-45cb-b725-a11797b16044,APPROVED
783,"{""$date"":""2022-08-10T23:38:54.000Z""}",Dodge,7452,20,d66767f9-7455-4074-b3a8-ed92eac8ef61,SETTLED
784,"{""$date"":""2022-07-08T14:42:20.000Z""}",Ferrari,1670,9,4d220609-0ddc-4eed-b34d-a25c07887109,APPROVED
785,"{""$date"":""2023-03-08T02:15:11.000Z""}",Chevrolet,7204,15,036a55c4-ca24-471f-a518-ca5fed367fbb,SETTLED
786,"{""$date"":""2022-05-19T14:09:17.000Z""}",Lexus,3686,3,9a24c67d-9e00-4305-8fdc-5f28c80e4ef2,SETTLED
787,"{""$date"":""2023-01-26T08:03:32.000Z""}",Chevrolet,7195,23,a4a1c4e9-8a87-45bd-b8b3-fb333bc16036,SETTLED
788,"{""$date"":""2023-04-11T06:24:36.000Z""}",Ford,1713,30,d0ec07e3-9eeb-427b-83ba-79c046d061c4,SETTLED
789,"{""$date"":""2022-08-07T18:33:14.000Z""}",Ford,1353,13,0f074fe7-4e91-4de0-9c48-83910788c30c,SETTLED
790,"{""$date"":""2023-05-14T17:43:40.000Z""}",Ford,3240,19,1dfef8bd-b9c6-4bb9-a5f3-8e533c59bc74,SETTLED
791,"{""$date"":""2022-09-20T20:17:18.000Z""}",Chevrolet,5831,16,ac649f85-bc2b-4c63-85bc-4d5e7078c9ba,SETTLED
792,"{""$date"":""2022-07-22T23:55:20.000Z""}",Mazda,9538,13,4a2347f4-e5a8-4b16-95e5-c5f6ecd1ab7f,SETTLED
793,"{""$date"":""2023-06-08T03:57:11.000Z""}",Audi,3409,26,2ceee89e-03b4-4464-85ef-8e3cff459d3a,SETTLED
794,"{""$date"":""2023-03-15T12:58:25.000Z""}",Mercury,7513,11,456a8331-45a7-478a-87b1-e43548995761,APPROVED
795,"{""$date"":""2022-12-19T10:29:59.000Z""}",Buick,4242,4,a3f3ff02-da80-4bf4-b3e8-ee812efa8747,APPROVED
796,"{""$date"":""2023-04-04T15:47:15.000Z""}",Nissan,6432,24,811e76cb-44d6-4336-bd8f-a22c53af8bde,SETTLED
797,"{""$date"":""2022-08-27T00:03:53.000Z""}",Chrysler,8419,29,ef2034cc-ae4c-46ac-b3d2-5ef018c45176,SETTLED
798,"{""$date"":""2023-07-05T23:07:11.000Z""}",Honda,3274,13,a1f7bbbc-712b-4209-884d-e052275c2306,SETTLED
799,"{""$date"":""2022-06-10T23:21:23.000Z""}",,6832,20,655f61b8-2cc9-495f-b1a9-81ec6b74ea41,APPROVED
800,"{""$date"":""2022-10-20T11:58:13.000Z""}",Lexus,7659,15,27461e69-1d63-400f-8e4e-97caf9b7b4a2,APPROVED
801,"{""$date"":""2022-11-23T06:52:32.000Z""}",Volkswagen,9517,24,bf9d6576-fc13-4b39-8a4b-73371ae1319c,SETTLED
802,"{""$date"":""2022-10-08T16:38:18.000Z""}",Ford,3396,5,e4d73676-7938-4721-a4e4-50877041c90f,APPROVED
803,"{""$date"":""2023-06-23T03:46:23.000Z""}",Subaru,8444,1,5e613add-3c25-4248-ab26-993b20be1472,APPROVED
804,"{""$date"":""2023-06-28T14:46:05.000Z""}",Mercedes-Benz,4063,16,b51224d5-ca0b-4dba-b4f7-f30f667f56ff,APPROVED
805,"{""$date"":""2022-07-06T23:31:11.000Z""}",Lincoln,1222,26,f7b5fbca-1335-4231-bea3-c1a4d099e516,APPROVED
806,"{""$date"":""2022-09-28T03:25:30.000Z""}",Chrysler,4754,15,ab57438b-fa70-4839-ae6c-538a5b1394b2,APPROVED
807,"{""$date"":""2022-12-18T14:16:59.000Z""}",,9308,10,0d2f4752-bae9-4e01-b429-5f42aafcabff,APPROVED
808,"{""$date"":""2023-01-16T19:44:50.000Z""}",BMW,1072,5,e133b549-0a8b-43a3-9b68-2ac53d047450,APPROVED
809,"{""$date"":""2023-04-27T09:12:46.000Z""}",Dodge,6304,25,e0db4bc0-266e-458b-83bb-43a46feea5c1,SETTLED
810,"{""$date"":""2023-05-04T05:02:03.000Z""}",Acura,783,3,67266b20-8c7c-43c1-9719-65cca2d1514e,SETTLED
811,"{""$date"":""2022-09-29T20:13:26.000Z""}",Nissan,5056,13,2b5b5944-c642-410a-afe3-1cec5d4d89e2,SETTLED
812,"{""$date"":""2022-07-30T12:23:01.000Z""}",,8739,14,4731e670-358e-4bb6-864c-078499edcca8,APPROVED
813,"{""$date"":""2023-03-08T13:00:18.000Z""}",Toyota,5248,8,1c9b4441-1f6e-4810-aa90-5b159542560f,SETTLED
814,"{""$date"":""2022-10-05T18:13:20.000Z""}",Mitsubishi,2402,23,1b43e760-5e81-4df8-8a97-63c07acd3140,SETTLED
815,"{""$date"":""2023-03-17T05:51:46.000Z""}",Buick,1767,23,16155e50-fa8e-46f6-8457-3b3de986545c,SETTLED
816,"{""$date"":""2022-06-29T15:00:05.000Z""}",Lincoln,2057,14,bbafa573-84a9-4c50-9102-728f5c12a187,SETTLED
817,"{""$date"":""2022-10-23T19:07:01.000Z""}",Isuzu,1404,21,cd726470-18e5-4829-a061-d54d3de6b7b0,SETTLED
818,"{""$date"":""2023-07-08T06:53:35.000Z""}",Dodge,4359,9,b4079651-faa8-4fa0-ae7a-ea5fd8d2cc01,APPROVED
819,"{""$date"":""2023-02-10T05:00:55.000Z""}",Honda,4193,8,5f1041f0-a280-4991-8527-19a449290ce5,APPROVED
820,"{""$date"":""2022-09-01T07:57:04.000Z""}",Mercury,5494,15,0b649888-bba3-4481-b2b5-794bfe727227,SETTLED
821,"{""$date"":""2022-12-20T10:03:53.000Z""}",Cadillac,2206,8,4e8ae0bb-b0e0-4882-aef6-5b1355af7e38,SETTLED
822,"{""$date"":""2022-07-06T04:08:01.000Z""}",GMC,5696,24,72004a84-4aab-4c91-9f66-fb7d564f1458,SETTLED
823,"{""$date"":""2022-09-16T19:10:39.000Z""}",Toyota,1689,14,17da1282-d4e6-47a8-b26d-bfa5578ada10,APPROVED
824,"{""$date"":""2023-03-14T19:06:07.000Z""}",Mercedes-Benz,2514,14,005ca1b1-3e71-4adb-a48f-3a206faed6a4,APPROVED
825,"{""$date"":""2023-01-19T19:45:40.000Z""}",Lexus,6932,11,6e6a7c42-18a7-439a-815b-6e9432eff1b1,SETTLED
826,"{""$date"":""2023-01-11T12:29:39.000Z""}",Saab,4531,29,20ee2200-f275-4ca2-b9bb-22d100f8c3c6,APPROVED
827,"{""$date"":""2022-11-17T09:20:18.000Z""}",Infiniti,396,22,916e3e7c-2f47-45c0-97af-f80c71297837,APPROVED
828,"{""$date"":""2023-05-17T03:04:50.000Z""}",Subaru,4719,18,bcf90ec8-8763-4cf8-9750-46fcf0f3908f,SETTLED
829,"{""$date"":""2022-09-24T12:21:34.000Z""}",Oldsmobile,3425,14,2f3d8cb7-b710-42e2-835c-e5a4efffba6a,SETTLED
830,"{""$date"":""2022-06-08T20:38:29.000Z""}",Dodge,6618,8,774917d9-fe07-4078-9a16-c7caeccdf9af,SETTLED
831,"{""$date"":""2023-01-24T07:44:02.000Z""}",Mazda,1020,5,a7501bee-afe9-4db4-977a-51862b8d5245,SETTLED
832,"{""$date"":""2022-10-23T04:23:48.000Z""}",Audi,9847,7,736724c0-e751-4821-bbaa-ddce2a32bae0,APPROVED
833,"{""$date"":""2022-09-27T14:43:55.000Z""}",Buick,924,17,d9794aab-116e-433c-bd38-4760adde71fc,SETTLED
834,"{""$date"":""2022-10-15T17:47:37.000Z""}",Saab,2671,14,36954f68-e6da-4b3d-999d-a4c2b42e05ee,APPROVED
835,"{""$date"":""2022-05-15T02:52:16.000Z""}",GMC,1375,28,74172134-a30b-42c2-82ea-26b190d23744,APPROVED
836,"{""$date"":""2023-01-13T07:59:45.000Z""}",Porsche,1466,18,4ba209ae-8348-4693-8362-16e4e874850b,SETTLED
837,"{""$date"":""2023-04-06T09:45:36.000Z""}",GMC,1690,20,839c5d30-2ad4-4dbd-aef0-2235692fdf17,SETTLED
838,"{""$date"":""2022-11-02T01:29:46.000Z""}",Chrysler,1771,6,c0a155b3-5d69-439f-a307-dbe3649c22fb,APPROVED
839,"{""$date"":""2023-02-13T08:08:07.000Z""}",Chrysler,7482,17,c96e1f32-1561-4a9f-a408-298425e911ab,SETTLED
840,"{""$date"":""2023-05-31T12:30:52.000Z""}",Suzuki,3124,7,23ff8c29-4c5c-4df4-ad59-537d03073f95,APPROVED
841,"{""$date"":""2022-09-06T15:16:59.000Z""}",Mitsubishi,2781,16,23bd9571-5618-47f5-b731-dc22015121da,SETTLED
842,"{""$date"":""2022-07-10T03:15:51.000Z""}",Lexus,421,4,dec48ac9-3492-41a7-b9ba-0ae23e779caf,SETTLED
843,"{""$date"":""2022-06-13T04:47:18.000Z""}",Mercury,4190,24,185ac639-4fca-4e6d-a3bd-e47ae3163962,APPROVED
844,"{""$date"":""2023-01-15T18:10:10.000Z""}",Infiniti,8450,3,483aada1-f31d-4544-9a97-f99088bae578,SETTLED
845,"{""$date"":""2022-05-12T06:13:43.000Z""}",Suzuki,1286,24,b6361445-10a6-4dc0-81be-eb0a255564b5,SETTLED
846,"{""$date"":""2022-11-12T03:20:57.000Z""}",GMC,1978,7,75dcc503-a715-41fc-872f-66383be64c28,APPROVED
847,"{""$date"":""2023-06-10T14:40:40.000Z""}",Bentley,7929,29,e71af9ed-eea6-4025-9bc4-064663b0ff66,SETTLED
848,"{""$date"":""2023-01-11T20:44:54.000Z""}",Ford,8790,1,a7897cf5-bdad-4066-a2aa-d111ac099d12,APPROVED
849,"{""$date"":""2022-09-08T14:34:10.000Z""}",Nissan,1283,1,03a61f7f-a541-4905-8ebf-66534efc6fb6,SETTLED
850,"{""$date"":""2022-05-25T02:46:06.000Z""}",Porsche,5997,23,5de537ae-ccde-41bd-b1b3-92582b9e7cd2,SETTLED
851,"{""$date"":""2023-06-25T10:20:42.000Z""}",Buick,3926,29,f874a2f3-a45e-4ae3-bb44-548bb6150959,APPROVED
852,"{""$date"":""2022-08-09T04:34:06.000Z""}",Dodge,3443,13,f4a87c43-5b99-42f2-bac5-942857f351c7,SETTLED
853,"{""$date"":""2023-03-11T19:42:34.000Z""}",Infiniti,3984,19,f5af155a-9559-4605-9733-c010a38cf4eb,SETTLED
854,"{""$date"":""2023-02-10T03:30:40.000Z""}",Ford,3649,3,56a27784-b39d-4f33-997b-78b9989bd258,APPROVED
855,"{""$date"":""2023-06-07T04:38:58.000Z""}",GMC,9678,9,d5d7d531-ef4a-4679-b5c9-e0d4af9a2822,APPROVED
856,"{""$date"":""2022-08-23T04:47:24.000Z""}",Mercury,6797,12,ece91f80-0ddc-4e24-b3f7-62bb9d5bd37a,SETTLED
857,"{""$date"":""2022-09-09T06:01:23.000Z""}",Suzuki,1169,11,7c0e9953-9553-4d2f-97c7-e3abecbc53b5,APPROVED
858,"{""$date"":""2023-01-24T06:00:46.000Z""}",Pontiac,5173,4,972f66f4-a470-457a-a413-e9696f5b90f0,APPROVED
859,"{""$date"":""2023-05-25T13:14:34.000Z""}",GMC,7433,22,6dc8787a-ba0e-49bd-a780-df64d2854877,APPROVED
860,"{""$date"":""2023-05-13T18:48:07.000Z""}",Ford,3400,28,30ea30db-d216-4469-9f16-a9f1879826bb,APPROVED
861,"{""$date"":""2022-10-25T15:27:16.000Z""}",GMC,3479,25,aa9a0f40-277b-4beb-88f2-5a5d8e573e89,SETTLED
862,"{""$date"":""2022-11-11T14:42:25.000Z""}",Lexus,5809,30,5aba0f85-3b2c-4cd1-be29-f306751987f7,APPROVED
863,"{""$date"":""2022-11-09T21:59:28.000Z""}",Pontiac,9981,10,78fbdab7-75d0-4c90-aefb-4d06cb82174e,SETTLED
864,"{""$date"":""2023-01-05T18:33:41.000Z""}",Chrysler,2960,20,d9987e36-6f2c-4626-b48f-a8cd4f604da2,SETTLED
865,"{""$date"":""2023-02-28T08:46:24.000Z""}",Cadillac,6282,20,edd78467-6178-460e-9d39-82edaa2f87e0,SETTLED
866,"{""$date"":""2023-03-12T09:07:27.000Z""}",BMW,1473,27,97604343-4a9f-4cc7-9865-973fda812474,APPROVED
867,"{""$date"":""2023-04-29T23:17:26.000Z""}",Ford,9951,8,fcee850c-7033-4ac7-8ab7-4e29b762bf15,SETTLED
868,"{""$date"":""2023-01-07T22:54:23.000Z""}",Chevrolet,5356,30,5a701a27-e8fa-44ff-8328-a0a3200c5055,APPROVED
869,"{""$date"":""2022-10-26T04:20:27.000Z""}",Ford,8984,19,04fcf6bf-fc84-4fe7-b390-75726ac2b708,SETTLED
870,"{""$date"":""2022-09-11T18:59:26.000Z""}",Toyota,1346,26,f6131f5d-2af5-44b9-8f1e-1012c636ee8c,APPROVED
871,"{""$date"":""2023-02-04T06:29:04.000Z""}",MINI,6691,5,553c16c1-bed3-410b-b2ec-f785a0925113,APPROVED
872,"{""$date"":""2022-10-20T15:14:09.000Z""}",Cadillac,6259,20,b813f46d-ba98-4339-978c-28f29db93109,SETTLED
873,"{""$date"":""2022-11-03T19:48:19.000Z""}",Chevrolet,5966,4,167dd41d-6860-4ce9-ac42-16ef5063b61f,APPROVED
874,"{""$date"":""2023-03-13T02:31:37.000Z""}",Dodge,1495,26,210df281-5a90-45c8-b4a6-dd14df10ba72,APPROVED
875,"{""$date"":""2022-09-05T23:20:41.000Z""}",Mercury,7471,13,c623838c-5650-4b8b-a318-9ace82de38fb,SETTLED
876,"{""$date"":""2023-03-28T11:05:36.000Z""}",Ford,1425,29,52405e51-21c8-4b5d-9b04-90fd6ce5ba51,SETTLED
877,"{""$date"":""2023-04-30T23:37:30.000Z""}",Chrysler,6788,28,a0cebfa7-2fa8-4675-8944-f2b88efae214,APPROVED
878,"{""$date"":""2023-06-01T12:03:48.000Z""}",Lexus,7361,9,f49ddae9-6434-4288-bc18-840dc50488b7,APPROVED
879,"{""$date"":""2022-10-16T08:02:54.000Z""}",Cadillac,4163,7,f6907231-f923-46b1-91ef-6bb196743e98,APPROVED
880,"{""$date"":""2023-01-07T04:43:34.000Z""}",Chevrolet,762,19,ed069351-f8bb-42b3-b1b0-f4b325faca6c,APPROVED
881,"{""$date"":""2023-01-14T13:29:57.000Z""}",Mercedes-Benz,4251,23,8fe92c58-2b5f-409e-8b36-8dca4635f74f,SETTLED
882,"{""$date"":""2023-07-10T23:42:36.000Z""}",Lincoln,1889,11,ca42d0e0-3e8e-4921-a868-c12aa930771c,APPROVED
883,"{""$date"":""2022-08-18T23:39:00.000Z""}",Subaru,1614,8,2b06c891-736b-4bd1-8b0a-1a12002648cd,SETTLED
884,"{""$date"":""2023-04-09T05:00:29.000Z""}",Mitsubishi,5205,13,eeeb902a-8c80-4dad-a402-01d08b15454d,APPROVED
885,"{""$date"":""2023-04-27T19:25:50.000Z""}",Porsche,2440,23,2f51d4af-7075-422f-ac16-418d25fdde40,SETTLED
886,"{""$date"":""2022-05-12T07:46:19.000Z""}",Dodge,3045,1,79136478-781e-4e79-9d73-01a1de6b9e7d,SETTLED
887,"{""$date"":""2023-06-02T20:35:58.000Z""}",Subaru,6637,30,e4fb31e4-0d06-40c4-88b3-47ba9f3c13ab,SETTLED
888,"{""$date"":""2022-10-15T20:15:13.000Z""}",Chevrolet,2566,4,406c8157-86d5-4725-ab34-ef2c01fb20e0,APPROVED
889,"{""$date"":""2022-12-23T08:28:09.000Z""}",Mercedes-Benz,1968,14,56043f5b-a16e-4f14-b613-e0248c043310,SETTLED
890,"{""$date"":""2022-10-07T20:18:07.000Z""}",,9094,4,a0d822ee-5959-4480-9a55-7c3b643d94b3,SETTLED
891,"{""$date"":""2022-06-23T12:49:24.000Z""}",Audi,1439,24,106daecd-763e-429d-bf21-0b4934e85ae5,APPROVED
892,"{""$date"":""2023-04-06T10:44:01.000Z""}",Toyota,3783,7,860a42a2-f375-4016-af0d-9d39a78f4908,APPROVED
893,"{""$date"":""2022-12-15T11:08:14.000Z""}",Mercury,694,4,7f0982aa-03e6-45ea-b98d-fd8583eda545,APPROVED
894,"{""$date"":""2022-12-13T09:27:54.000Z""}",Ford,8556,19,9d1da3c4-f425-4e1b-b22a-9a3cad7ace63,APPROVED
895,"{""$date"":""2023-01-19T14:08:15.000Z""}",Buick,6571,6,915b001e-ea52-436c-9f50-def8667dc1cd,APPROVED
896,"{""$date"":""2023-02-17T18:03:08.000Z""}",Mercedes-Benz,9897,28,d0855263-fed8-4323-bcc2-829e81f72a22,SETTLED
897,"{""$date"":""2022-12-29T21:11:47.000Z""}",Dodge,877,2,0f584596-78d2-43f2-bbcf-9f309371d01a,APPROVED
898,"{""$date"":""2023-03-29T06:01:24.000Z""}",Buick,6348,28,11d56955-921b-474e-a874-eaf04c37678b,APPROVED
899,"{""$date"":""2023-07-09T00:32:15.000Z""}",Volkswagen,3061,16,fb4f8cfe-c653-42cb-a073-be8d8cca4d71,APPROVED
900,"{""$date"":""2023-05-06T18:18:07.000Z""}",Chevrolet,6523,24,8a876330-dd53-485e-9c03-2c508b84bf44,APPROVED
901,"{""$date"":""2022-07-07T06:33:03.000Z""}",Corbin,6235,19,7776f02b-89c9-4fc4-bf76-9bd38bfc5a1d,SETTLED
902,"{""$date"":""2022-07-04T01:33:38.000Z""}",Volvo,4236,10,8f3239fa-a759-4066-a889-747cc092da81,SETTLED
903,"{""$date"":""2022-11-06T03:14:34.000Z""}",Pontiac,7546,1,93c03313-46fd-41a5-bce5-c453346f527c,SETTLED
904,"{""$date"":""2023-01-18T00:18:37.000Z""}",Cadillac,2683,16,169364d6-17bc-4ddf-a6c7-cd214168dfa9,SETTLED
905,"{""$date"":""2023-03-23T22:04:51.000Z""}",Mercedes-Benz,8938,5,a7728cb6-61e5-40c6-8341-36bd85cc21c6,SETTLED
906,"{""$date"":""2022-12-29T04:54:31.000Z""}",Daewoo,7201,9,a7453132-e0eb-4d87-bfba-a6ca8206b086,SETTLED
907,"{""$date"":""2023-03-13T03:30:06.000Z""}",Suzuki,2078,11,0b17be9a-8416-41d4-a763-97e165ad641a,APPROVED
908,"{""$date"":""2022-07-12T12:12:58.000Z""}",Toyota,7286,29,814744fb-02cf-4122-9950-917851a8a511,APPROVED
909,"{""$date"":""2023-02-09T17:01:31.000Z""}",Mitsubishi,7825,14,8cd3bb20-67c9-45ff-b651-b4c6a361b82d,APPROVED
910,"{""$date"":""2022-09-14T22:39:01.000Z""}",Hummer,9318,30,24679d14-305b-436b-90f8-1cfc47a61fb6,SETTLED
911,"{""$date"":""2023-06-21T17:20:04.000Z""}",Mazda,8266,2,3834646c-04d9-4db8-8ed3-6d538c391d3c,APPROVED
912,"{""$date"":""2022-11-07T15:53:12.000Z""}",Mercury,9122,24,081e86b5-7a3c-4dcf-b640-bb1d8ef5aca5,SETTLED
913,"{""$date"":""2023-05-28T07:31:38.000Z""}",Honda,9088,6,c6d49bfb-5006-4985-a924-d6e589d03d46,APPROVED
914,"{""$date"":""2022-11-09T06:45:39.000Z""}",Nissan,2257,29,626a0f21-4e19-4f49-9f59-49467b921a54,APPROVED
915,"{""$date"":""2023-02-27T11:11:35.000Z""}",Volvo,7663,18,e8b152cd-4d2b-4e96-82ae-f41971fd9984,APPROVED
916,"{""$date"":""2022-07-16T03:36:13.000Z""}",Porsche,9851,17,de29cc69-a095-46d4-89f2-41a19bfec3ba,APPROVED
917,"{""$date"":""2023-06-15T12:34:02.000Z""}",Scion,3206,26,890199ac-faf1-4091-9d1e-edff8da52cac,SETTLED
918,"{""$date"":""2022-10-30T22:12:32.000Z""}",Mercury,8656,10,d26b12d8-e1c0-41ba-bcd2-d211086f2630,SETTLED
919,"{""$date"":""2022-08-23T22:29:10.000Z""}",Hyundai,5134,5,54c27646-e065-4cab-aa3f-54ca17bdb954,SETTLED
920,"{""$date"":""2022-10-13T06:38:23.000Z""}",Chevrolet,4674,12,15263b9b-48fa-4cf2-8e10-07eb4f5dc9fd,APPROVED
921,"{""$date"":""2023-07-13T04:51:06.000Z""}",Chevrolet,6031,27,b4f0ac88-13b5-437d-92b2-2784dd5e77bb,APPROVED
922,"{""$date"":""2023-05-26T09:35:10.000Z""}",Mazda,3294,1,33bd8ecc-188c-451b-860d-cdbfcb26eb89,SETTLED
923,"{""$date"":""2022-09-21T10:47:22.000Z""}",Dodge,6087,2,09eb9244-922a-40f0-aa20-52c5f6aff3ed,APPROVED
924,"{""$date"":""2023-06-27T12:02:55.000Z""}",Kia,6217,17,e5b5c87d-c34f-456a-a6d1-deb9d63766ec,APPROVED
925,"{""$date"":""2022-09-11T00:44:54.000Z""}",Ford,9510,11,55799ca9-e05b-42e4-815e-777f84734129,SETTLED
926,"{""$date"":""2022-08-26T16:44:42.000Z""}",Ford,2725,26,a91a22b2-7763-47b7-b780-7f38bf764a91,APPROVED
927,"{""$date"":""2022-08-22T12:03:50.000Z""}",,2931,13,6aaae535-cf20-4dcb-ac77-3874c6eb22f0,APPROVED
928,"{""$date"":""2023-04-27T04:29:23.000Z""}",Porsche,2286,11,80cd8589-5bd5-4442-8703-6e84a7e8cf85,SETTLED
929,"{""$date"":""2023-04-18T16:57:28.000Z""}",Mitsubishi,5435,14,0177381e-d30b-4c6e-8dde-49ff78e0b826,APPROVED
930,"{""$date"":""2022-09-28T21:41:44.000Z""}",Mercury,2635,27,8969559b-a7ac-4064-853e-61ae7da2ba27,SETTLED
931,"{""$date"":""2022-11-14T23:07:21.000Z""}",Chevrolet,373,5,7c56daa3-c7a4-4972-83a6-fd1209488e77,APPROVED
932,"{""$date"":""2022-05-18T11:02:16.000Z""}",Dodge,5292,18,d6affcd8-8431-422e-a33f-48cbcd1cb93b,SETTLED
933,"{""$date"":""2022-11-15T11:32:02.000Z""}",Mazda,7854,19,2a20c9f1-2e05-429d-94a1-4bbb87ed37c3,SETTLED
934,"{""$date"":""2023-02-27T22:00:24.000Z""}",Ferrari,2329,11,8a5673ab-cfcf-4e65-b61f-6d787bfa0444,APPROVED
935,"{""$date"":""2023-06-22T16:40:18.000Z""}",Rolls-Royce,1540,4,629662b4-52c5-48de-ae98-5b14605a99e0,APPROVED
936,"{""$date"":""2022-09-05T02:56:54.000Z""}",Lincoln,5184,14,72175088-8b73-475a-917d-d988335d8226,SETTLED
937,"{""$date"":""2022-07-04T04:20:37.000Z""}",Bentley,1044,6,2bf20fc8-3238-48a7-98af-142a9a191206,SETTLED
938,"{""$date"":""2023-04-30T03:15:19.000Z""}",Lexus,4034,21,0acbe197-4a41-4223-92fa-576abb3406fc,SETTLED
939,"{""$date"":""2023-03-22T13:30:02.000Z""}",Mercury,2493,11,28531af8-0168-43cf-8e55-6128a96e87f1,APPROVED
940,"{""$date"":""2022-06-25T08:01:10.000Z""}",Ford,4149,20,37228854-4219-4891-9f00-1e7992c37b13,APPROVED
941,"{""$date"":""2023-03-11T15:30:08.000Z""}",Lotus,6372,16,a5ad3369-0701-45c6-80fb-b66cd96fd727,SETTLED
942,"{""$date"":""2022-06-10T07:40:05.000Z""}",Lotus,82,4,c17779ab-0bdc-441c-aebd-75bb99f02fc4,SETTLED
943,"{""$date"":""2022-12-14T20:55:44.000Z""}",Toyota,3984,9,f252e9c9-f91b-4854-99e6-03937b1ad122,APPROVED
944,"{""$date"":""2022-09-03T19:18:19.000Z""}",Toyota,1596,26,50fee20b-9a14-4ac0-adf7-aa4b79dfc31b,SETTLED
945,"{""$date"":""2023-05-06T04:03:22.000Z""}",Audi,5136,11,484b73d3-8359-4684-af4d-532ffecf09f0,APPROVED
946,"{""$date"":""2023-04-12T21:15:35.000Z""}",Cadillac,848,27,5d395259-1eb0-4e3f-878e-216211c7dcb8,APPROVED
947,"{""$date"":""2023-04-11T22:22:47.000Z""}",Lexus,3786,21,4e58785f-b1cd-4613-b10f-8d30dfe58a59,APPROVED
948,"{""$date"":""2022-10-22T23:29:09.000Z""}",Nissan,4426,30,505cc745-eb86-47c5-99b1-575f375a83e8,SETTLED
949,"{""$date"":""2022-06-25T03:21:43.000Z""}",Ford,793,16,8b87e6e2-3470-49f4-b285-93ce9911d6df,APPROVED
950,"{""$date"":""2022-08-10T06:25:11.000Z""}",Plymouth,6658,6,6d761df6-962e-4a32-9671-c39bb56d7f2b,APPROVED
951,"{""$date"":""2022-06-15T10:02:27.000Z""}",Acura,8241,19,20dde0cb-a4d3-4c48-874d-9932977e0ff5,APPROVED
952,"{""$date"":""2022-07-16T21:40:01.000Z""}",Bentley,6511,7,dfcf8670-4fad-4641-9d18-dadab91e6f8b,SETTLED
953,"{""$date"":""2022-08-07T03:20:48.000Z""}",GMC,2551,26,07de99cf-5160-46da-a38e-1616e884a1d6,SETTLED
954,"{""$date"":""2022-10-19T09:20:49.000Z""}",,5596,1,964fe180-4319-43b9-ad8e-ebaab511a761,SETTLED
955,"{""$date"":""2022-07-01T18:26:03.000Z""}",GMC,5255,24,a122e277-79c2-4143-a016-6ab44330e46a,APPROVED
956,"{""$date"":""2023-02-17T22:35:17.000Z""}",Nissan,2551,15,3191427a-f77b-4a71-aa77-0cf2186b55d5,APPROVED
957,"{""$date"":""2023-04-27T13:39:36.000Z""}",Volvo,1974,7,40b72f36-7d6a-473a-bec8-ab1be9f77681,SETTLED
958,"{""$date"":""2023-01-07T20:48:22.000Z""}",Mercedes-Benz,9353,2,d5beb1f0-c641-49d9-bdd8-818dbcff1487,SETTLED
959,"{""$date"":""2023-07-14T00:59:15.000Z""}",Chevrolet,9465,23,14fa879d-ddd1-4d71-bf59-f885622b2b6d,SETTLED
960,"{""$date"":""2022-10-25T22:30:06.000Z""}",Ford,8636,7,5ebb4635-c121-4500-be96-24b8f591fe9a,APPROVED
961,"{""$date"":""2023-04-11T10:03:21.000Z""}",Mercedes-Benz,5766,6,c9b74759-9c24-4708-804d-5e5a72028bc5,APPROVED
962,"{""$date"":""2022-07-11T20:15:27.000Z""}",GMC,9745,5,25729a11-f34b-42b5-a0fa-ccef3813d5c8,SETTLED
963,"{""$date"":""2022-10-10T00:13:43.000Z""}",Chrysler,3579,27,97a5aaf9-7e57-4a69-b9fa-d15ce6f64cc4,SETTLED
